Longitude,Latitude,operator_name,avg_dl_4g_ios,avg_dl_4g_ad,avg_dl_ip12_5g,avg_dl_ad_5g,avg_dl_4g_ios_pred,avg_dl_4g_ad_pred,avg_dl_ip12_5g_pred,avg_dl_ad_5g_pred
24.67896665,60.11886701,Elisa,,,,,73,71,163,242
24.67896665,60.12334213,Elisa,,,,,64,79,135,249
24.67896665,60.13676385,Elisa,,,,,51,58,109,153
24.67896665,60.14123654,Elisa,,,,,58,56,86,158
24.67896665,60.1501801,Elisa,,,,,41,65,146,227
24.67896665,60.19262878,Elisa,,,,,26,35,205,172
24.67896665,60.22387167,Elisa,,,,,43,54,251,215
24.67896665,60.23948196,Elisa,,,,,26,47,122,169
24.67896665,60.24839879,Elisa,,,,,26,30,138,155
24.68345822,60.13005368,Elisa,,,,,53,60,108,171
24.68345822,60.13229055,Elisa,,,,,42,58,99,154
24.68345822,60.13900027,Elisa,,,,,49,55,83,155
24.68345822,60.14123654,Elisa,,,,,48,56,80,159
24.68345822,60.14570862,Elisa,,,,,33,66,96,190
24.68345822,60.24616981,Elisa,,,,,28,38,133,148
24.6879498,60.12781665,Elisa,,,,,65,63,117,193
24.6879498,60.14123654,Elisa,,,,,43,53,79,153
24.6879498,60.14570862,Elisa,,,,,35,63,102,164
24.6879498,60.15465096,Elisa,,,,,52,49,197,172
24.6879498,60.15688617,Elisa,,,,,66,46,225,164
24.6879498,60.22833251,Elisa,,,,,55,57,198,199
24.6879498,60.28626823,Elisa,,,,,54,28,125,219
24.69244138,60.10991494,Elisa,,,,,95,53,171,221
24.69244138,60.12781665,Elisa,,,,,66,57,121,188
24.69244138,60.13676385,Elisa,,,,,47,57,67,150
24.69244138,60.14570862,Elisa,,,,,41,61,109,147
24.69244138,60.15688617,Elisa,,,,,69,51,220,180
24.69244138,60.17699617,Elisa,,,,,50,50,98,155
24.69244138,60.17922986,Elisa,,,,,48,51,110,142
24.69244138,60.18146339,Elisa,,,,,45,49,129,138
24.69244138,60.1948614,Elisa,,,,,61,41,233,216
24.69244138,60.20825394,Elisa,,,,,42,42,219,123
24.69244138,60.21271691,Elisa,,,,,34,42,231,136
24.69244138,60.22833251,Elisa,,,,,52,52,180,186
24.69244138,60.23948196,Elisa,,,,,71,75,112,148
24.69244138,60.27068023,Elisa,,,,,52,31,161,169
24.69244138,60.27290755,Elisa,,,,,56,30,159,178
24.69693295,60.11215319,Elisa,,,,,87,52,169,213
24.69693295,60.11886701,Elisa,,,,,78,54,162,209
24.69693295,60.14123654,Elisa,,,,,45,58,94,133
24.69693295,60.16805991,Elisa,,,,,33,35,133,148
24.69693295,60.19932619,Elisa,,,,,80,60,217,226
24.69693295,60.22833251,Elisa,,,,,39,40,157,167
24.70142453,60.11215319,Elisa,,,,,80,50,167,206
24.70142453,60.17476233,Elisa,,,,,59,46,85,127
24.70142453,60.17922986,Elisa,,,,,53,42,98,123
24.70142453,60.18369677,Elisa,,,,,47,38,136,126
24.70142453,60.2104855,Elisa,,,,,41,44,229,114
24.70142453,60.23279275,Elisa,,,,,42,33,109,152
24.70142453,60.24839879,Elisa,,,,,40,38,143,89
24.70142453,60.29294652,Elisa,,,,,52,36,141,246
24.70142453,60.30629902,Elisa,,,,,48,23,130,167
24.70142453,60.34410148,Elisa,,,,,57,40,161,166
24.70591611,60.15241561,Elisa,,,,,54,44,130,241
24.70591611,60.16805991,Elisa,,,,,33,38,156,157
24.70591611,60.17476233,Elisa,,,,,59,44,99,121
24.70591611,60.190396,Elisa,,,,,44,34,183,168
24.70591611,60.20825394,Elisa,,,,,47,51,229,111
24.70591611,60.21717927,Elisa,,,,,24,50,213,169
24.70591611,60.22164102,Elisa,,,,,35,37,199,212
24.70591611,60.2305627,Elisa,,,,,34,27,125,136
24.70591611,60.26176948,Elisa,,,,,47,47,171,100
24.70591611,60.31297322,Elisa,,,,,42,15,135,174
24.71040768,60.1702942,Elisa,,,,,42,44,128,130
24.71040768,60.19262878,Elisa,,,,,38,33,191,181
24.71040768,60.20379037,Elisa,,,,,49,54,228,166
24.71040768,60.25285629,Elisa,,,,,44,42,147,89
24.71040768,60.25508481,Elisa,,,,,41,43,160,93
24.71040768,60.26176948,Elisa,,,,,49,51,175,100
24.71040768,60.28404183,Elisa,,,,,38,45,163,243
24.71040768,60.28626823,Elisa,,,,,46,46,164,258
24.71040768,60.31964606,Elisa,,,,,28,20,136,212
24.71040768,60.32409386,Elisa,,,,,23,25,137,218
24.71040768,60.33076443,Elisa,,,,,51,34,145,206
24.71040768,60.34187901,Elisa,,,,,65,37,161,164
24.71489926,60.12110465,Elisa,,,,,60,43,148,177
24.71489926,60.12781665,Elisa,,,,,56,27,141,164
24.71489926,60.14794444,Elisa,,,,,45,45,112,180
24.71489926,60.15241561,Elisa,,,,,42,40,125,227
24.71489926,60.16359087,Elisa,,,,,59,44,183,206
24.71489926,60.25062761,Elisa,,,,,53,45,108,85
24.71489926,60.25508481,Elisa,,,,,41,47,162,102
24.71489926,60.26845277,Elisa,,,,,44,38,170,149
24.71489926,60.28626823,Elisa,,,,,50,48,173,272
24.71489926,60.31074864,Elisa,,,,,47,27,137,193
24.71489926,60.31297322,Elisa,,,,,47,25,136,196
24.71489926,60.31519765,Elisa,,,,,41,23,135,201
24.71489926,60.31964606,Elisa,,,,,26,25,135,214
24.71939083,60.11662922,Elisa,,,,,58,45,146,181
24.71939083,60.15688617,Elisa,,,,,54,46,170,253
24.71939083,60.15912122,Elisa,,,,,63,48,196,250
24.71939083,60.17252835,Elisa,,,,,62,47,122,158
24.71939083,60.18369677,Elisa,,,,,41,38,102,96
24.71939083,60.19709387,Elisa,,,,,37,35,251,203
24.71939083,60.19932619,Elisa,,,,,35,31,278,212
24.71939083,60.20379037,Elisa,,,,,41,26,231,206
24.71939083,60.24616981,Elisa,,,,,46,40,58,108
24.71939083,60.25285629,Elisa,,,,,40,49,150,107
24.71939083,60.27290755,Elisa,,,,,36,38,162,160
24.71939083,60.27513471,Elisa,,,,,33,43,159,156
24.71939083,60.29739796,Elisa,,,,,51,27,150,230
24.72388241,60.13229055,Elisa,,,,,51,22,124,149
24.72388241,60.13452728,Elisa,,,,,49,25,122,145
24.72388241,60.16582547,Elisa,,,,,56,46,243,288
24.72388241,60.18369677,Elisa,,,,,40,42,105,108
24.72388241,60.18593,Elisa,,,,,38,38,95,106
24.72388241,60.19709387,Elisa,,,,,38,34,238,203
24.72388241,60.19932619,Elisa,,,,,36,28,272,208
24.72388241,60.22610217,Elisa,,,,,39,52,140,177
24.72388241,60.24616981,Elisa,,,,,42,43,86,133
24.72388241,60.25731319,Elisa,,,,,40,45,205,141
24.72388241,60.26622516,Elisa,,,,,41,34,180,155
24.72388241,60.26845277,Elisa,,,,,38,31,171,170
24.72388241,60.31964606,Elisa,,,,,26,47,134,220
24.72388241,60.32854106,Elisa,,,,,36,56,130,227
24.72388241,60.34187901,Elisa,,,,,49,31,162,184
24.72837399,60.18369677,Elisa,,,,,44,45,119,127
24.72837399,60.22833251,Elisa,,,,,47,58,129,140
24.72837399,60.23948196,Elisa,,,,,40,45,149,150
24.72837399,60.26399739,Elisa,,,,,36,37,198,146
24.72837399,60.27068023,Elisa,,,,,33,28,159,177
24.72837399,60.31297322,Elisa,,,,,32,41,140,214
24.72837399,60.31742193,Elisa,,,,,30,45,139,216
24.72837399,60.31964606,Elisa,,,,,29,53,137,220
24.72837399,60.34410148,Elisa,,,,,36,31,165,187
24.73286556,60.12334213,Elisa,,,,,55,36,132,149
24.73286556,60.18593,Elisa,,,,,45,44,142,156
24.73286556,60.1948614,Elisa,,,,,47,48,203,208
24.73286556,60.22164102,Elisa,,,,,28,44,206,200
24.73286556,60.24394068,Elisa,,,,,41,57,197,197
24.73286556,60.25508481,Elisa,,,,,29,30,260,141
24.73286556,60.25954141,Elisa,,,,,26,44,242,146
24.73286556,60.3085239,Elisa,,,,,32,40,140,219
24.73286556,60.31074864,Elisa,,,,,29,38,142,218
24.73286556,60.32631754,Elisa,,,,,49,70,138,224
24.73735714,60.11886701,Elisa,,,,,46,42,144,166
24.73735714,60.12557947,Elisa,,,,,53,34,134,153
24.73735714,60.23725237,Elisa,,,,,35,46,169,189
24.73735714,60.28404183,Elisa,,,,,23,35,290,160
24.73735714,60.29072058,Elisa,,,,,39,27,216,158
24.73735714,60.29294652,Elisa,,,,,31,21,180,157
24.73735714,60.3396564,Elisa,,,,,33,36,163,187
24.74184872,60.17922986,Elisa,,,,,58,54,152,249
24.74184872,60.21717927,Elisa,,,,,24,34,279,173
24.74184872,60.21941022,Elisa,,,,,30,38,279,180
24.74184872,60.22164102,Elisa,,,,,37,39,265,176
24.74184872,60.25062761,Elisa,,,,,34,35,253,145
24.74184872,60.29517232,Elisa,,,,,29,21,148,157
24.74634029,60.26399739,Elisa,,,,,33,49,192,125
24.74634029,60.29072058,Elisa,,,,,28,20,210,150
24.74634029,60.29517232,Elisa,,,,,33,23,153,166
24.74634029,60.3085239,Elisa,,,,,27,23,146,225
24.75083187,60.14570862,Elisa,,,,,35,44,80,80
24.75083187,60.15241561,Elisa,,,,,56,54,84,87
24.75083187,60.18816308,Elisa,,,,,42,47,210,240
24.75083187,60.25062761,Elisa,,,,,35,34,227,130
24.75532345,60.25062761,Elisa,,,,,39,33,210,121
24.75532345,60.26176948,Elisa,,,,,30,48,210,133
24.75532345,60.26399739,Elisa,,,,,33,38,156,139
24.75532345,60.29294652,Elisa,,,,,24,26,154,201
24.75532345,60.29517232,Elisa,,,,,30,29,150,199
24.75981502,60.23279275,Elisa,,,,,45,48,161,215
24.75981502,60.25954141,Elisa,,,,,33,59,237,136
24.75981502,60.26176948,Elisa,,,,,33,54,207,143
24.75981502,60.29739796,Elisa,,,,,33,45,148,201
24.75981502,60.30407398,Elisa,,,,,42,43,150,223
24.75981502,60.3085239,Elisa,,,,,59,30,155,218
24.75981502,60.31074864,Elisa,,,,,52,26,157,213
24.75981502,60.31964606,Elisa,,,,,37,29,163,187
24.7643066,60.15912122,Elisa,,,,,44,41,77,105
24.7643066,60.16135612,Elisa,,,,,39,45,77,106
24.7643066,60.26622516,Elisa,,,,,43,45,129,161
24.7643066,60.27068023,Elisa,,,,,52,44,124,156
24.7643066,60.27513471,Elisa,,,,,54,52,138,136
24.7643066,60.27736171,Elisa,,,,,51,54,157,154
24.7643066,60.28404183,Elisa,,,,,43,58,220,208
24.7643066,60.30629902,Elisa,,,,,47,46,155,220
24.76879818,60.22610217,Elisa,,,,,35,32,135,175
24.76879818,60.27290755,Elisa,,,,,61,50,125,135
24.76879818,60.29739796,Elisa,,,,,23,50,147,208
24.77328975,60.19932619,Elisa,,,,,43,38,150,237
24.77328975,60.23502263,Elisa,,,,,21,32,154,145
24.77328975,60.24394068,Elisa,,,,,22,23,105,108
24.77328975,60.26176948,Elisa,,,,,40,48,117,161
24.77328975,60.26399739,Elisa,,,,,47,49,123,157
24.77328975,60.27290755,Elisa,,,,,60,50,117,125
24.77328975,60.27736171,Elisa,,,,,56,51,123,138
24.77328975,60.29962345,Elisa,,,,,26,47,149,215
24.77778133,60.22387167,Elisa,,,,,46,55,147,187
24.77778133,60.26399739,Elisa,,,,,52,49,123,159
24.77778133,60.34854595,Elisa,,,,,30,42,185,254
24.7822729,60.15912122,Elisa,,,,,41,37,114,138
24.7822729,60.17922986,Elisa,,,,,58,48,184,203
24.7822729,60.20379037,Elisa,,,,,53,52,225,240
24.7822729,60.20602223,Elisa,,,,,40,51,210,186
24.7822729,60.22833251,Elisa,,,,,45,58,125,184
24.7822729,60.23948196,Elisa,,,,,16,22,96,117
24.7822729,60.36409683,Elisa,,,,,33,48,185,229
24.78676448,60.15688617,Elisa,,,,,46,40,124,137
24.78676448,60.16359087,Elisa,,,,,40,29,84,121
24.78676448,60.22610217,Elisa,,,,,52,66,157,247
24.78676448,60.24171139,Elisa,,,,,16,24,79,131
24.78676448,60.29739796,Elisa,,,,,30,49,138,194
24.78676448,60.36187573,Elisa,,,,,36,44,190,242
24.79125606,60.25731319,Elisa,,,,,61,50,115,160
24.79125606,60.27068023,Elisa,,,,,71,53,118,147
24.79125606,60.35521152,Elisa,,,,,40,36,201,330
24.79125606,60.35743307,Elisa,,,,,41,33,199,290
24.79574763,60.20602223,Elisa,,,,,41,45,147,258
24.79574763,60.21271691,Elisa,,,,,46,41,152,124
24.79574763,60.21717927,Elisa,,,,,47,53,191,169
24.79574763,60.21941022,Elisa,,,,,38,57,194,214
24.79574763,60.22610217,Elisa,,,,,31,45,180,247
24.79574763,60.23948196,Elisa,,,,,21,29,86,151
24.79574763,60.25954141,Elisa,,,,,74,53,147,158
24.79574763,60.26176948,Elisa,,,,,64,56,161,172
24.79574763,60.27068023,Elisa,,,,,66,58,119,163
24.79574763,60.27513471,Elisa,,,,,54,53,81,140
24.79574763,60.27958857,Elisa,,,,,48,41,68,125
24.79574763,60.29739796,Elisa,,,,,37,34,139,186
24.79574763,60.3085239,Elisa,,,,,34,35,174,215
24.79574763,60.34854595,Elisa,,,,,38,42,207,277
24.79574763,60.35076795,Elisa,,,,,39,40,209,308
24.79574763,60.35743307,Elisa,,,,,43,28,205,273
24.80023921,60.15912122,Elisa,,,,,51,50,117,143
24.80023921,60.16359087,Elisa,,,,,59,40,100,130
24.80023921,60.24839879,Elisa,,,,,46,42,52,150
24.80023921,60.26176948,Elisa,,,,,70,57,170,175
24.80023921,60.34632379,Elisa,,,,,39,44,211,232
24.80023921,60.35521152,Elisa,,,,,42,30,215,269
24.80473079,60.19709387,Elisa,,,,,32,35,153,283
24.80473079,60.27736171,Elisa,,,,,63,48,88,166
24.80473079,60.32187004,Elisa,,,,,40,51,195,182
24.80473079,60.3396564,Elisa,,,,,55,45,199,164
24.80473079,60.34632379,Elisa,,,,,38,45,220,215
24.80473079,60.35298981,Elisa,,,,,41,34,227,248
24.80473079,60.35521152,Elisa,,,,,42,27,222,238
24.80473079,60.35965447,Elisa,,,,,41,30,214,192
24.80922236,60.18146339,Elisa,,,,,43,50,258,186
24.80922236,60.19709387,Elisa,,,,,29,37,127,265
24.80922236,60.28849448,Elisa,,,,,58,50,105,160
24.80922236,60.3396564,Elisa,,,,,63,44,207,147
24.80922236,60.34854595,Elisa,,,,,39,46,236,215
24.80922236,60.35298981,Elisa,,,,,42,35,234,225
24.80922236,60.37297971,Elisa,,,,,38,39,182,160
24.81371394,60.13005368,Elisa,,,,,51,46,166,194
24.81371394,60.20155836,Elisa,,,,,36,37,76,209
24.81371394,60.25062761,Elisa,,,,,64,44,121,195
24.81371394,60.30407398,Elisa,,,,,47,29,171,186
24.81371394,60.34410148,Elisa,,,,,67,43,238,167
24.81371394,60.34632379,Elisa,,,,,53,45,239,188
24.81371394,60.36409683,Elisa,,,,,42,48,201,162
24.81371394,60.36631777,Elisa,,,,,42,45,195,175
24.81371394,60.37520006,Elisa,,,,,39,40,178,168
24.81371394,60.37742025,Elisa,,,,,38,36,175,173
24.81371394,60.3862995,Elisa,,,,,41,34,173,188
24.81820552,60.14794444,Elisa,,,,,52,39,149,190
24.81820552,60.28849448,Elisa,,,,,67,57,114,166
24.81820552,60.30629902,Elisa,,,,,49,28,182,183
24.81820552,60.34854595,Elisa,,,,,55,45,239,199
24.82269709,60.28849448,Elisa,,,,,72,58,118,168
24.82269709,60.30184879,Elisa,,,,,55,27,160,186
24.82269709,60.30407398,Elisa,,,,,53,25,170,184
24.82269709,60.32631754,Elisa,,,,,42,73,169,182
24.82269709,60.35076795,Elisa,,,,,53,44,228,209
24.82269709,60.35521152,Elisa,,,,,47,44,216,201
24.82718867,60.190396,Elisa,,,,,71,71,191,251
24.82718867,60.20602223,Elisa,,,,,55,48,119,217
24.82718867,60.31519765,Elisa,,,,,47,37,265,177
24.82718867,60.32854106,Elisa,,,,,42,65,121,147
24.83168025,60.19262878,Elisa,,,,,64,60,186,240
24.83168025,60.25508481,Elisa,,,,,55,55,85,155
24.83168025,60.28849448,Elisa,,,,,74,56,119,171
24.83168025,60.30184879,Elisa,,,,,61,21,150,188
24.83168025,60.33298765,Elisa,,,,,46,41,120,111
24.83617182,60.20602223,Elisa,,,,,55,53,129,163
24.83617182,60.23502263,Elisa,,,,,46,52,157,247
24.83617182,60.26845277,Elisa,,,,,40,67,124,158
24.83617182,60.27513471,Elisa,,,,,66,66,115,153
24.83617182,60.30407398,Elisa,,,,,64,19,148,186
24.83617182,60.31074864,Elisa,,,,,52,30,190,170
24.83617182,60.31964606,Elisa,,,,,56,52,248,224
24.83617182,60.32409386,Elisa,,,,,37,37,133,236
24.83617182,60.34632379,Elisa,,,,,56,36,206,251
24.83617182,60.37075922,Elisa,,,,,43,55,180,164
24.83617182,60.37520006,Elisa,,,,,39,69,177,172
24.83617182,60.39295736,Elisa,,,,,40,32,173,193
24.8406634,60.29294652,Elisa,,,,,59,45,123,179
24.8406634,60.30184879,Elisa,,,,,70,25,133,193
24.8406634,60.3862995,Elisa,,,,,29,20,174,189
24.8406634,60.39295736,Elisa,,,,,40,32,173,193
24.84515497,60.17922986,Elisa,,,,,49,56,112,114
24.84515497,60.21717927,Elisa,,,,,53,38,215,132
24.84515497,60.27290755,Elisa,,,,,49,62,139,137
24.84515497,60.30407398,Elisa,,,,,73,32,123,181
24.84515497,60.34187901,Elisa,,,,,49,23,163,226
24.84515497,60.35076795,Elisa,,,,,46,37,183,278
24.84515497,60.37297971,Elisa,,,,,40,37,176,167
24.84964655,60.17699617,Elisa,,,,,48,54,111,129
24.84964655,60.21717927,Elisa,,,,,59,36,240,141
24.84964655,60.28849448,Elisa,,,,,53,52,111,177
24.84964655,60.29294652,Elisa,,,,,56,47,119,167
24.84964655,60.29517232,Elisa,,,,,57,46,116,162
24.84964655,60.30407398,Elisa,,,,,71,44,118,162
24.84964655,60.35521152,Elisa,,,,,40,36,177,199
24.85413813,60.16582547,Elisa,,,,,51,46,85,215
24.85413813,60.20379037,Elisa,,,,,42,45,113,117
24.85413813,60.29739796,Elisa,,,,,56,46,113,138
24.85413813,60.30407398,Elisa,,,,,68,54,116,145
24.85413813,60.37075922,Elisa,,,,,32,10,174,168
24.85413813,60.37964029,Elisa,,,,,36,21,174,184
24.8586297,60.1702942,Elisa,,,,,47,47,106,184
24.8586297,60.17922986,Elisa,,,,,41,65,127,154
24.8586297,60.2104855,Elisa,,,,,33,30,180,139
24.8586297,60.21494817,Elisa,,,,,45,43,261,205
24.8586297,60.22833251,Elisa,,,,,60,48,208,252
24.8586297,60.28181527,Elisa,,,,,53,58,106,193
24.8586297,60.30184879,Elisa,,,,,59,42,114,131
24.8586297,60.30407398,Elisa,,,,,69,53,114,136
24.8586297,60.33298765,Elisa,,,,,26,46,94,173
24.8586297,60.3396564,Elisa,,,,,42,38,125,211
24.8586297,60.35521152,Elisa,,,,,34,33,167,175
24.8586297,60.35743307,Elisa,,,,,31,33,168,177
24.86312128,60.15465096,Elisa,,,,,28,29,97,210
24.86312128,60.16582547,Elisa,,,,,43,43,93,227
24.86312128,60.18816308,Elisa,,,,,59,69,154,197
24.86312128,60.21271691,Elisa,,,,,37,42,246,203
24.86312128,60.22833251,Elisa,,,,,63,50,182,256
24.86312128,60.25731319,Elisa,,,,,67,46,85,122
24.86312128,60.26622516,Elisa,,,,,56,41,111,135
24.86312128,60.27290755,Elisa,,,,,39,50,111,127
24.86312128,60.29739796,Elisa,,,,,53,43,112,139
24.86312128,60.34410148,Elisa,,,,,42,41,129,206
24.86312128,60.35521152,Elisa,,,,,31,31,162,175
24.86312128,60.35743307,Elisa,,,,,28,31,164,176
24.86312128,60.36409683,Elisa,,,,,25,27,169,175
24.86312128,60.37742025,Elisa,,,,,37,24,172,184
24.86761286,60.23279275,Elisa,,,,,54,65,159,175
24.86761286,60.26176948,Elisa,,,,,62,46,101,128
24.86761286,60.31074864,Elisa,,,,,78,51,111,135
24.86761286,60.32187004,Elisa,,,,,26,27,105,153
24.86761286,60.32409386,Elisa,,,,,32,31,98,157
24.86761286,60.33743363,Elisa,,,,,41,31,115,206
24.86761286,60.34854595,Elisa,,,,,37,36,143,187
24.86761286,60.35076795,Elisa,,,,,34,29,148,181
24.87210443,60.19262878,Elisa,,,,,57,62,150,211
24.87210443,60.23279275,Elisa,,,,,51,54,157,167
24.87210443,60.28849448,Elisa,,,,,48,43,75,158
24.87210443,60.29072058,Elisa,,,,,53,47,81,154
24.87210443,60.3085239,Elisa,,,,,63,51,107,130
24.87210443,60.31742193,Elisa,,,,,33,24,112,153
24.87210443,60.33743363,Elisa,,,,,36,29,119,200
24.87210443,60.3396564,Elisa,,,,,38,29,118,202
24.87210443,60.34854595,Elisa,,,,,37,39,131,188
24.87210443,60.35743307,Elisa,,,,,26,28,156,180
24.87659601,60.190396,Elisa,,,,,56,76,119,170
24.87659601,60.25508481,Elisa,,,,,38,69,80,245
24.87659601,60.30629902,Elisa,,,,,53,39,99,136
24.87659601,60.37297971,Elisa,,,,,37,30,169,187
24.88108759,60.18146339,Elisa,,,,,61,69,126,191
24.88108759,60.25954141,Elisa,,,,,46,70,110,126
24.88108759,60.28181527,Elisa,,,,,37,55,71,119
24.88108759,60.28404183,Elisa,,,,,36,53,66,134
24.88108759,60.31297322,Elisa,,,,,25,33,111,148
24.88108759,60.31519765,Elisa,,,,,24,29,115,151
24.88108759,60.32409386,Elisa,,,,,42,30,115,164
24.88108759,60.37075922,Elisa,,,,,37,32,166,188
24.88557916,60.190396,Elisa,,,,,63,80,92,161
24.88557916,60.19262878,Elisa,,,,,53,72,106,168
24.88557916,60.25731319,Elisa,,,,,37,57,78,178
24.88557916,60.28849448,Elisa,,,,,50,55,77,145
24.89007074,60.1501801,Elisa,,,,,43,55,133,223
24.89007074,60.15688617,Elisa,,,,,45,58,161,206
24.89007074,60.26622516,Elisa,,,,,33,38,124,138
24.89007074,60.29294652,Elisa,,,,,68,59,85,145
24.89007074,60.31074864,Elisa,,,,,22,38,98,159
24.89007074,60.31297322,Elisa,,,,,20,45,107,159
24.89007074,60.34410148,Elisa,,,,,38,31,121,189
24.89456232,60.18816308,Elisa,,,,,69,80,84,173
24.89456232,60.23948196,Elisa,,,,,60,53,217,222
24.89456232,60.26399739,Elisa,,,,,26,40,105,156
24.89456232,60.26622516,Elisa,,,,,32,47,113,150
24.89456232,60.27068023,Elisa,,,,,45,42,110,140
24.89456232,60.29294652,Elisa,,,,,66,64,94,145
24.89456232,60.29517232,Elisa,,,,,75,68,91,143
24.89456232,60.31074864,Elisa,,,,,29,47,96,164
24.89456232,60.31297322,Elisa,,,,,27,58,107,163
24.89905389,60.25954141,Elisa,,,,,35,39,83,195
24.89905389,60.27958857,Elisa,,,,,47,35,90,138
24.90354547,60.24616981,Elisa,,,,,50,63,156,176
24.90354547,60.27958857,Elisa,,,,,50,37,101,141
24.90354547,60.31297322,Elisa,,,,,42,75,110,168
24.90354547,60.34854595,Elisa,,,,,44,48,100,189
24.90354547,60.35298981,Elisa,,,,,40,44,107,189
24.90354547,60.35965447,Elisa,,,,,35,23,134,191
24.90803704,60.18369677,Elisa,,,,,53,75,185,210
24.90803704,60.22833251,Elisa,,,,,56,38,179,136
24.90803704,60.24394068,Elisa,,,,,43,59,161,171
24.90803704,60.25062761,Elisa,,,,,43,49,152,176
24.90803704,60.25285629,Elisa,,,,,48,43,157,173
24.90803704,60.3085239,Elisa,,,,,58,70,98,172
24.90803704,60.31519765,Elisa,,,,,44,75,123,163
24.90803704,60.34187901,Elisa,,,,,36,40,95,185
24.91252862,60.18146339,Elisa,,,,,59,79,182,252
24.91252862,60.21271691,Elisa,,,,,48,58,154,168
24.91252862,60.22164102,Elisa,,,,,56,48,149,165
24.91252862,60.22610217,Elisa,,,,,61,40,170,149
24.91252862,60.23502263,Elisa,,,,,57,27,220,193
24.91252862,60.24171139,Elisa,,,,,44,39,158,169
24.91252862,60.24616981,Elisa,,,,,35,61,164,192
24.91252862,60.25508481,Elisa,,,,,53,46,197,171
24.91252862,60.3085239,Elisa,,,,,62,74,113,169
24.91252862,60.31074864,Elisa,,,,,55,73,116,166
24.91252862,60.31964606,Elisa,,,,,42,64,135,150
24.91252862,60.33076443,Elisa,,,,,39,47,133,161
24.9170202,60.1948614,Elisa,,,,,43,61,226,218
24.9170202,60.25731319,Elisa,,,,,51,50,210,194
24.9170202,60.27290755,Elisa,,,,,31,42,147,168
24.9170202,60.27513471,Elisa,,,,,35,41,144,160
24.9170202,60.32187004,Elisa,,,,,40,52,139,151
24.9170202,60.33076443,Elisa,,,,,39,47,134,158
24.9170202,60.34187901,Elisa,,,,,35,39,79,184
24.9170202,60.34854595,Elisa,,,,,48,44,81,190
24.92151177,60.22610217,Elisa,,,,,47,39,206,166
24.92151177,60.27958857,Elisa,,,,,51,46,152,147
24.92151177,60.32409386,Elisa,,,,,41,48,142,148
24.92151177,60.3396564,Elisa,,,,,40,38,102,182
24.92600335,60.21494817,Elisa,,,,,48,38,153,127
24.92600335,60.28404183,Elisa,,,,,69,50,162,172
24.92600335,60.29294652,Elisa,,,,,61,50,135,208
24.92600335,60.32631754,Elisa,,,,,46,46,143,152
24.92600335,60.33743363,Elisa,,,,,46,38,120,178
24.93049493,60.15912122,Elisa,,,,,65,71,247,225
24.93049493,60.18816308,Elisa,,,,,53,79,221,210
24.93049493,60.22164102,Elisa,,,,,36,46,191,198
24.93049493,60.29072058,Elisa,,,,,66,52,150,238
24.93049493,60.33298765,Elisa,,,,,53,40,137,171
24.9349865,60.190396,Elisa,,,,,54,59,217,219
24.9349865,60.20825394,Elisa,,,,,58,74,187,192
24.9349865,60.25731319,Elisa,,,,,45,50,149,262
24.9349865,60.33076443,Elisa,,,,,59,42,143,169
24.9349865,60.33298765,Elisa,,,,,59,41,141,173
24.9349865,60.33743363,Elisa,,,,,55,37,134,181
24.9349865,60.3396564,Elisa,,,,,53,33,130,184
24.93947808,60.22833251,Elisa,,,,,75,62,248,258
24.93947808,60.28181527,Elisa,,,,,77,45,212,229
